Date,Time,Location,Operator,Flight No,Route,AC Type,Registration,CN / LM,Aboard,Fatalities,Ground,Summary,Latitude,Longitude,Country Code
"July 21, 1930",15:00,"Near Meopham, Kent, England",Walcot Air Line,?,"London - Le touquet, France",Junkers F-13ge,G-AAZK,?,6,6,0,The plane crashed about 10 miles from it's destination. Possible buffeting or irregular ocillation of the horizontal stabilizer leading to separation of the left stabilizer.,51.370723,0.3604859,GB
"July 21, 1931",?,"Centralia, Illinois",American Airways,?,?,Pitcairn PA-6 Mailwing,?,?,1,1,0,?,38.5285169,-89.1316944,US
"July 21, 1949",11:35,"Marga, Russia",Aeroflot,5,Krasnoyarsk - Irkutsk,Ilyushin IL-12,L1714,83012811,14,13,0,The plane crashed after the left engine caught fire.,54.59774239999999,99.83516379999999,RU
"July 21, 1951",c 00:00,"Near Sitka, Alaska",Canadian Pacific Air Lines,?,Vancouver - Tokyo,Douglas C-54A,CF-CPC,10327,37,37,0,"Disappeared with no trace over the Pacific Ocean while flying from Vancouver to Tokyo. The last message was received while the aircraft was near Yakutat, Alaska with no reports of probems. Cause undetermined.",57.0530556,-135.33,US
"July 21, 1961",02:11,"Shemya, Alaska",Alaska Airlines,?,Seattle - Shemya AFB,Douglas DC-6A,N6118C,45243/919,6,6,0,"Undershot the runway by 200 feet, crashed and burned. Absence of approach and runway lights. Lack of guidance from air traffic controller during last stages of flight.",52.7228375,174.1123656,US
"July 21, 1971",22:15,"Anchorage, Alaska",Anchorage Helicopter - Air Taxi,?,"Fairbanks, AK - Local",Bell 206,N7893S,?,3,3,0,"The aircraft took off from a roadside lodging, hit wires and crashed and burned. Pilot failed to see and avoid obstruction.",61.2180556,-149.9002778,US
"July 21, 1977",18:45,"Ruby, Alaska",Harold's Air Service,?,Ruby - Colorado Creek,Britten-Norman BN-2A-6 Islander,N22JA,264,4,1,0,Flew into terrain. Pilot in command misjudged speed and clearance.,64.7394444,-155.4869444,US
"July 21, 1980",17:02,"Tusayan, Arizona",Scenic Airlines,?,"Tusayan, AZ - Phoenix, AZ",Cessna 404 Titan II,N2683S,404-0606,8,8,0,Collided with trees during the initial climb due to engine failure. Substantial loss of power I the left engine at a critical point in takeoff and the failure of the pilot to establish a minimum drag configuration which degraded the marginal single-engine climb performance of the aircraft. The loss of power resulted from seizure of the turbocharger following progressive failure of the turbine wheel blades initiated by foreign object ingestion which had occurred previous t o this flight and was not detected during maintenance on t he engine 4 days before the accident.,35.9735954,-112.1265569,US
"July 21, 1984",09:20,"Ouzinkie, Alaska",Air Taxi - Aero-Venture,?,"Kodiak, AK - Ouzinkie, AK",Grumman G-21A,N2021A,34-8133026,4,4,0,"The aircraft collided with the waters of the narrow strait, northwest of Monashka Bay. Witnesses reported the weather was IFR in the area at the time. The aircraft was not equipped for instrument flight nor was the pilot current with FARS to conduct IFR operations. Continued VFR flight into IMC.",57.9236111,-152.5022222,US
"July 21, 1984",13:40,"Tau Island, American Samoa",South Pacific Island Airways,?,Pango Pango - Tau Island,de Havilland Canada DHC-6 Twin Otter 300,N43SP,669,14,1,0,While turning from its base leg onto the final approach the fight controls suddenly collapsed and the nose of the plane pitched up. The pilot attempted to maintain control  of the aircraft by using the throttle and flap controls but it collided with a vehicle and terminal building.  A rusted elevator control cable broke. Improper maintenance  procedures. Total failure of the elevator control due to corrosion.,-14.225644,-169.4366324,AS
"July 21, 1988",?,"Near Lagos, Nigeria",Angola Air Charter,?,"Oostende, Belgium - Lagos, Nigeria",Boeing 707-328C,D2-TOV,18881/436,6,6,0,Crashed on approach.,6.5243793,3.3792057,NG
"July 21, 1989",15:23,"Manila, Philippines",Philippine Air Lines,?,Zamboanga - Manila,BAC One-Eleven 516FP,RP-C1193,231,98,1,8,"In heavy rain the aircraft bounced twice, crashed through a concreate wall, overran the runway, crossed a road and struck several cars.",14.5995124,120.9842195,PH
"July 21, 1989",?,"Porgera, New Guinea",Talair,?,?,de Havilland Canada DHC-6 Twin Otter 300,P2-RDW,366,22,3,0,Crashed into jungle shortly after taking off.,-5.4634231,143.1453718,PG
"July 21, 1997",13:08,"Near Ranong, Thailand",Singapore Airlines,?,Phuket - Ranong,Learjet 31,9V-ATD,31-033B,2,2,0,On a training flight the instructor misread the Ranong DME and causing the trainee pilot to descend below minimum altitude in poor weather conditions. The aircraft  flew into high terrain.,9.9528702,98.60846409999999,TH
"July 21, 2000",10:20,"Maui, Hawaii",Blue Hawaiian Helicopters,?,Sight seeing,Aerospatiale AS355-F1,N510TG,5168,7,7,0,"The helicopter, on a sightseeing tour, crashed into mountains on the western slopes of Maui at an elevation of 2,850 feet inclement weather.",20.7983626,-156.3319253,US
"July 22, 1938",c 17:40,"Stulpica, Romania",LOT Polish Airlines,?,"Warsaw, Poland - Bucharest, Romania",Lockheed 14H Super Electra,SP-BNG,1432,14,14,0,Crashed after being struck by lightning.,45.943161,24.96676,RO
"July 22, 1962",23:19,"Honolulu, Hawaii",Canadian Pacific Air Lines,323,"Honolulu - Nadi, Fiji",Bristol Britannia 314,CF-CZB,13394,40,27,0,"Shortly after takeoff, a fire warning indication caused the pilot to feather the propeller on the No. 1 engine. Fuel was jettisoned, and the flight returned to Honolulu for landing approximately 40 minutes after departure. The three-engine landing approach appeared normal until the aircraft had proceeded beyond the runway threshold and had commenced its landing flare at an altitude of approximately 20 feet above the runway centerline. A go-around was attempted from this position and the aircraft banked and veered sharply to the left. Initial ground contact was made by the left wing tip approximately 550 feet to the left of the runway centerline. The aircraft progressively disintegrated as it  moved across the ground, then struck heavy earth-moving-equipment parked approximately 970 feet from the runway centerline. The accident was caused by the attempted three-engine go-around, when the aircraft was in a full landing configuration, at insufficient airspeed and altitude to maintain control.",21.3069444,-157.8583333,US
"July 22, 1973",22:07,"Off Papeete, Tahiti",Pan American World Airways,816,"Auckland, NZ - Papeete, Tahiti - Honolulu - Los Angeles",Boeing B-707-321B,N417PA,18959/470,79,78,0,"The aircraft crashed 30 seconds after takeoff from Faaa Airport into the ocean. Cause unknown.  It is possible an instrument failure diverted the crews attention during a turn. The aircraft was named ""Clipper Winged Racer.""",-17.5516251,-149.5584758,PF
"July 22, 1991",21:15,"Detroit, Michigan",Jetstream Inc.,?,Detroit - Chicago,Learjet 23,N959SC,23-045,3,3,0,"The plane, on a positioning flight,  remained low after lifting off went into a nose high attitude, hit trees and crashed about 200 feet beyond the runway. Improper preflight by the pilot, his failure to abort the takeoff while there was sufficient runway remaining and his failure to assure that the aircraft attained sufficient airspeed for lift-off and climb. Factors related to the accident were: the pilot's failure to assure the aircraft was within its maximum weight limitation, his improper use of the parking brake, and insufficient information in the pilot operating handbook concerning the aircraft parking brake. (The brake was not released.)",42.331427,-83.0457538,US
"July 22, 2004",08:30,"Off  Macaé , Rio de Janeiro , Brazil",BHS - Brazilian Helicopter Service  Air Taxi,?,"Campos, Brazil  -  Off-shore oil rig",Sikorsky S 76,PP-MYM,?,11,6,0,"During the approach to P-31 oil rig, at an altitude of 500 ft, an alarm sounded for the left turbine after which there was a loud noise. Then the main rotor and right turbine lost rotation and the helicopter crashed in the sea.",-22.3836705,-41.7827461,BR
"July 22, 2016",?,"Bay of Bengal, Indian Ocean",Indian Air Force,?,Chennai (Tambram AFB) - Port Blair,Antonov 32,K2743,0809,29,29,0,"The aircraft was taking part in fire fighting in the region of Bayanday, when under unknown circumstances, it impact trees and crashed in a wooded area.",-33.137551,81.826172,ERR:15:no country code found
"July 23, 1944",?,"Off Port Moresby, Papua New Guinea",Military - US Navy,?,"Cairns or Mareeba, Australia - Los Negros Island",R4D-5,39090,?,17,17,0,"The plane disappeared on a flight from Australia to Los Negros Island. Last known position transmitted by radio placed the aircraft due south of Port Moresby at 11-degrees South, about 60-minutes flying time.",-9.443800399999999,147.1802671,PG
"July 23, 1954",09:45,"Off Hainan Island, China",Cathay Pacific Airways,?,Singapore - Hong Kong - Bangkok,Douglas DC-4,VR-HEU,10310,18,10,0,Ditched into the sea after being shot down by Chinese Lachovlin  La-7 military fighter aircraft. The survivors were rescued by the U.S. Air Force.,20.0317621,110.3574585,CN
"July 23, 1973",16:43,"St. Louis, Missouri",Ozark Air Lines,809,"Marion, IL - St. Louis",Fairchild-Hiller FH-227B,N4215,513,44,38,0,"The aircraft crashed after attempting to land in thunderstorms with heavy rain and high winds. After passing the outer marker, the aircraft descended below the glide slope, entered an area of heavy rain, was struck by lightning and crashed into the ground short of the runway. The aircraft's encounter with a downdraft following the captain's decision to initiate and continue an instrument approach into a thunderstorm. Lack of a timely issuance of a severe weather warning by the National Weather Service.",38.6270025,-90.19940419999999,US
"July 23, 1979",?,"Beirut, Lebanon",Trans Mediterranean Airways,?,Training,Boeing 707-327C,OD-AFX,19107/507,6,6,0,"On a third practice touch-and-go landing, the plane yawed to the right, stalled and crashed in an inverted attitude.",33.8937913,35.5017767,LB
"July 23, 1981",12:24,"Kansas City, Kansas",Air Taxi,?,"Kansas City, MO - York, NE",Beechcraft 58TC,N17705,TK-47,4,4,0,The aircraft experienced an uncontrolled descent shortly after taking off. Left and right elevator trim actuators reversed during installation. Elevator trim arms extended 23 degrees nose down.,39.114053,-94.6274636,US
"July 23, 1982",02:30,"Castaic, California",Western Helicopter,?,Movie set,Bell UH-1B Huey Helicopter,N87701,6414038,1,0,3,"During the filming of ""Twilight Zone, The Movie"", a helicopter crashed, killing actor Vic Morrow, 53, and two child actors. The helicopter was hovering low over a make believe Vietnamese village when an explosive charge from the special effects hit the tail rotor of the helicopter sending it crashing to the ground. One child, Rene Chen, 6, was crushed to death with the right skid. Vic Morrow and the other child, Myca Dinh Le, 7, were decapitated. Criminal charges against the production company were eventually dismissed in a much publicized trial. The civil trial ended in awards of 2 million dollars to the families of each of the children and $700,000  to the estate of Vic Morrow.",34.4890363,-118.6256552,US
"July 23, 1983",19:30,"Gimli, Manitoba, Canada",Air Canada,143,Ottawa - Edmonton,Boeing B-767-233ER,C-GAUN,22520/47,69,0,0,"The aircraft took off from Ottawa bound for Edmonton with less than half the fuel required to make the trip. A computer known as the ""Fuel Quantity Information System Processor""  was not working properly so the ground crew made manual calculations for the amount of needed fuel. However, they used pounds/liter for the specific gravity factor instead of kilograms/liter. This was first model of aircraft of Air Canada to use kilograms. The aircraft ran out of fuel at 41,000 feet. With only standby instruments (magnetic compass, artificial horizon, airspeed indicator and altimeter) and no slats or flaps, the plane landed safely on a 7,200 ft. runway at Gimli, a former Air Force base converted into a racing drag strip. The plane became known as the ""Gimli Glider.""  The TV movie Falling from the Sky: Flight 174 was made about this incident in 1995.",50.6320809,-96.9886746,CA
"July 23, 1989",?,"Near Jalalabad, Afghanistan",Military - Afghan Republican Air Force,?,?,Mil Mi-8 / Mil Mi-8,?,?,30,30,0,Mid-air collision between two helicopters.,34.4198488,70.47294339999999,AF
"July 23, 1991",09:30,"Salmon, Idaho",Air Taxi -Wilderness Aviation Inc.,?,Local flight - Flying B Ranch,Cessna 206,N5183U,2060183,5,5,0,"The pilot of the Cessna 206 air taxi flight crashed while maneuvering during climbout after takeoff from the remote mountain airstrip. Witnesses stated the pilot attempted a turn in the narrow confines of the canyon. They observed the right wing drop a few feet while in a steep left turn, recover, then drop again with the aircraft rolling inverted to the right before impact on the canyon wall. Improper in-flight planning and decisions and failure to maintain airspeed.",45.1757547,-113.8959008,US
"July 23, 1993",15:40,"Yinchuan, China",China Northwest Airlines,2119,Yinchuan - Beijing,British Aerospace 146-300,B-2716,E-3215,113,55,0,The aircraft crashed into a lake after it was unable to get airborne while attempting to takeoff. Mechanical failure. Flaps selected but did not extend.,38.487194,106.230909,CN
"July 23, 1998",?,"Pico de Orizaba, Mexico",Military - Mexican Air Force,?,?,Shorts SC-7 Skyvan 3-100,XC-UTQ,SH1946,4,4,0,The aircraft crashed into a volcano.,19.0303442,-97.2681118,MX
"July 23, 1999",03:30,"Near Orito, Colombia",Military - U.S. Army,?,?,de Havilland Canada DHC-7-102,N5382W,95,7,7,0,"The plane crashed into Patascoy mountain at 7,000 ft. on a reconnaissance flight over drug producing areas.",0.6768799999999999,-76.880163,CO
"July 23, 1999",11:25,"Tokyo, Japan",All Nippon Airways,61,"Tokyo, Japan - Chitose, Japan",Boeing B-747,JA8966,27442/1066,517,1,0,"Two minutes after taking off from Haneda Airport, a man carrying a knife forced a flight attendant to take him in the cockpit of the plane.  A fan of computer flight-simulation games, he stated he just wanted to fly a real plane.  After forcing the co-pilot out of the cockpit he ordered the captain to fly to a U.S. Air Force base in western Tokyo. When he refused, he stabbed the captain and seized the controls. After a sudden drop in altitude, the co-pilot and an off duty crew member entered the cockpit and overpowered the hijacker.  A one point the plane plunged to within 984 feet of the ground. The plane ultimately  landed safely but the captain died of his injuries.",35.7090259,139.7319925,JP
"July 23, 2003",08:53,"Waialeale,Kauai, Hawaii",Jack Harter Helicopters,?,Sightseeing,Bell 206B,N37741,1695,5,5,0,"The helilcopter collided with terrain while maneuvering in the Waialeale Crater, Kauai, Hawaii. The helicopter impacted steep upsloping terrain on the northwestern inside crater wall and was destroyed. The pilot's failure to maintain adequate terrain clearance/altitude while descending over mountainous terrain, and his continued flight into adverse weather. Factors contributing to the accident were clouds and a low ceiling.",22.0706522,-159.4961272,US
